"";"year_n";"monthf";"month";"id_polygon";"effort_km";"Ardenna_gravis_Aves";"Haematopus_palliatus_Aves";"Himantopus_himantopus_Aves";"Larus_dominicanus_Aves";"Procellaria_Aves";"Procellaria_aequinoctialis_Aves";"Puffinus_Aves";"Puffinus_puffinus_Aves";"Stercorarius_Aves";"Sula_leucogaster_Aves";"Thalassarche_chlororhynchos_Aves";"Pontoporia_blainvillei_Mammalia";"Caretta_caretta_Reptilia";"Chelonia_mydas_Reptilia";"Fregata_magnificens_Aves";"Procellariiformes_Aves";"Sterna_Aves";"Sterna_hirundo_Aves";"Lagenodelphis_hosei_Mammalia";"Sula_Aves";"Thalassarche_Aves";"Calonectris_borealis_Aves";"Stercorarius_longicaudus_Aves";"Thalasseus_sandvicensis_Aves";"Thalasseus_maximus_Aves";"Spheniscus_magellanicus_Aves";"Stenella_frontalis_Mammalia";"Tursiops_truncatus_Mammalia";"Procellariidae_Aves";"Calonectris_Aves";"Lepidochelys_olivacea_Reptilia";"Sotalia_guianensis_Mammalia";"Steno_bredanensis_Mammalia";"Macronectes_Aves";"Thalassarche_melanophris_Aves";"Cheloniidae_Reptilia";"Rynchops_niger_Aves";"Eretmochelys_imbricata_Reptilia";"Megaptera_novaeangliae_Mammalia";"Delphinidae_Mammalia";"Dermochelys_coriacea_Reptilia";"Cryptodira_Reptilia";"Stenella_Mammalia";"Anous_stolidus_Aves";"Odontoceti_Mammalia";"Anous_Aves";"Chelonia_Reptilia";"Catharacta_maccormicki_Aves";"Calidris_fuscicollis_Aves";"Calidris_canutus_Aves";"Charadrius_semipalmatus_Aves";"Tringa_solitaria_Aves";"Calidris_alba_Aves";"Macronectes_giganteus_Aves";"Daption_capense_Aves";"Pachyptila_desolata_Aves";"Diomedea_epomophora_Aves";"Oceanites_oceanicus_Aves";"Tringa_melanoleuca_Aves";"Ardenna_grisea_Aves";"Larus_maculipennis_Aves";"Aves_Aves";"Catharacta_chilensis_Aves";"Larus_cirrocephalus_Aves";"Suliformes_Aves";"Thalasseus_Aves";"Diomedeidae_Aves";"Stercorarius_antarcticus_Aves";"Pachyptila_belcheri_Aves";"Pachyptila_Aves";"Pterodroma_incerta_Aves";"Sterna_hirundinacea_Aves";"Balaenoptera_acutorostrata_Mammalia";"Macronectes_halli_Aves";"Delphinus_Mammalia";"Charadrius_collaris_Aves";"Balaenoptera_edeni_Mammalia";"Larus_Aves";"Balaenopteridae_Mammalia";"Kogia_breviceps_Mammalia";"Balaenoptera_Mammalia";"Charadriiformes_Aves";"Stercorarius_parasiticus_Aves";"Sterna_trudeaui_Aves";"Mysticeti_Mammalia";"Fulmarus_glacialoides_Aves";"Laridae_Aves";"Spheniscidae_Aves";"Stercorariidae_Aves";"Pterodroma_mollis_Aves";"Kogia_Mammalia";"Himantopus_Aves";"Pterodroma_Aves";"Calonectris_edwardsii_Aves";"Pluvialis_dominica_Aves";"Cetacea_Mammalia";"Xema_sabini_Aves";"Testudines_Reptilia";"Stenella_longirostris_Mammalia";"Kogia_sima_Mammalia";"Procellaria_conspicillata_Aves";"Calidris_Aves";"Stercorarius_pomarinus_Aves";"Orcinus_orca_Mammalia";"Oceanites_Aves";"Phocoena_dioptrica_Mammalia";"Spheniscus_Aves";"Balaenoptera_physalus_Mammalia";"Delphinus_delphis_Mammalia";"Sula_dactylatra_Aves";"Physeter_macrocephalus_Mammalia";"Tursiops_Mammalia";"Larus_atlanticus_Aves";"Halobaena_caerulea_Aves";"Pachyptila_vittata_Aves";"Eubalaena_australis_Mammalia";"Hydrobatidae_Aves";"Stenella_coeruleoalba_Mammalia";"Pterodroma_arminjoniana_Aves";"Diomedea_Aves";"Ziphius_cavirostris_Mammalia";"Onychoprion_fuscatus_Aves";"Reptilia_Reptilia";"Sphenisciformes_Aves";"Stenella_clymene_Mammalia";"Pseudorca_crassidens_Mammalia";"total";"totalTurtles";"totalBirds";"totalMammals";"totalTurtlesRare";"totalBirdsRare";"totalMammalsRare"
"218";"Year1";"Nov";"11";"18";3109,32;1;0;0;0;0;0;6;165;0;23;0;5;2;54;2;1;1;0;0;0;0;0;0;8;1;9;0;0;0;0;2;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;294;59;230;5;0;15;0
"219";"Year1";"Nov";"11";"19";3803,62;0;0;0;1;0;2;7;224;0;28;3;6;1;44;4;0;0;0;0;0;0;0;0;2;0;15;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;342;46;288;8;0;2;0
"220";"Year1";"Nov";"11";"20";2210,15;0;0;0;2;0;0;4;42;0;2;0;1;0;37;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;39;56;2;0;2;0
"221";"Year1";"Dec";"12";"1";978,05;2;3;0;3;0;1;2;1;0;2;0;1;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;11;16;1;0;6;0
"222";"Year1";"Dec";"12";"2";694,67;0;0;0;6;0;1;0;3;2;0;1;1;0;10;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;10;15;1;0;0;0
"223";"Year1";"Dec";"12";"3";682,29;1;0;0;5;0;2;0;3;3;1;2;0;0;28;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;29;23;0;0;2;0
"224";"Year1";"Dec";"12";"4";1061,83;1;0;0;11;0;2;0;5;0;1;1;1;0;11;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;12;24;1;0;3;0
"225";"Year1";"Dec";"12";"5";520,96;0;0;0;8;0;0;0;1;0;0;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;10;12;0;0;1;0
"226";"Year1";"Dec";"12";"6";732,05;0;0;0;6;0;0;0;0;0;0;0;0;0;23;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;23;10;1;0;0;0
"227";"Year1";"Dec";"12";"7";1205,82;0;0;0;7;0;0;0;1;0;2;1;3;0;40;8;0;3;2;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;41;28;3;0;6;0
"228";"Year1";"Dec";"12";"8";1998,62;0;0;0;5;0;1;0;4;0;0;1;9;0;31;2;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;31;18;10;0;1;0
"229";"Year1";"Dec";"12";"9";1039,88;2;0;0;4;0;1;0;4;0;1;0;0;2;15;4;1;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;18;21;0;1;2;0
"230";"Year1";"Dec";"12";"10";1059,78;1;0;0;2;0;0;0;0;0;2;0;0;1;5;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;6;9;0;0;3;0
"231";"Year1";"Dec";"12";"11";1429,9;0;0;0;1;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;0;2;0;0
"232";"Year1";"Dec";"12";"12";1717,31;0;0;0;3;0;0;0;5;0;2;0;0;1;19;2;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;21;19;4;1;5;0
"233";"Year1";"Dec";"12";"13";398,47;0;0;0;0;0;0;3;1;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;7;1;0;0;0
"234";"Year1";"Dec";"12";"14";837,42;0;0;0;2;0;0;0;4;0;3;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;6;11;1;0;1;0
"235";"Year1";"Dec";"12";"15";1238,34;0;0;0;0;0;0;0;7;0;0;0;2;0;17;0;0;0;0;0;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;17;14;2;0;4;0
"236";"Year1";"Dec";"12";"16";352,89;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0
"237";"Year1";"Dec";"12";"17";2109,45;0;0;0;9;0;0;2;3;0;8;1;4;0;19;3;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;19;29;4;0;1;0
"238";"Year1";"Dec";"12";"18";3157,34;0;0;0;2;0;0;0;3;0;8;0;5;0;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;37;16;6;0;1;0
"239";"Year1";"Dec";"12";"19";3471,25;0;0;0;1;0;0;1;2;0;11;0;2;0;20;0;0;0;1;0;0;0;1;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;21;20;3;0;2;0
"240";"Year1";"Dec";"12";"20";1720,06;0;0;0;3;0;0;0;0;0;1;0;4;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;27;4;6;0;0;0
"241";"Year2";"Jan";"1";"1";990,92;0;0;0;0;0;1;0;1;0;2;0;5;2;6;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;8;7;5;0;1;0
"242";"Year2";"Jan";"1";"2";607,17;0;0;0;2;0;0;0;1;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;3;1;1;0;0
"243";"Year2";"Jan";"1";"3";679,63;0;0;0;1;0;0;0;0;0;2;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;12;4;0;0;0;0
"244";"Year2";"Jan";"1";"4";855,15;0;0;0;0;0;0;0;1;0;5;0;1;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;15;8;1;0;0;0
"245";"Year2";"Jan";"1";"5";558,13;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;1;0;0;0;0
"246";"Year2";"Jan";"1";"6";745,52;0;0;0;3;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;14;5;0;0;1;0
"247";"Year2";"Jan";"1";"7";852,39;0;0;0;3;0;0;0;0;0;0;0;3;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;26;3;4;0;0;0
"248";"Year2";"Jan";"1";"8";659,57;0;0;0;3;0;0;0;0;0;0;0;1;2;24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;27;4;1;0;0;0
"249";"Year2";"Jan";"1";"9";961,54;0;0;0;1;0;0;0;0;0;4;0;2;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;15;7;3;0;0;0
"250";"Year2";"Jan";"1";"10";509,37;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;0;0;0;0
"251";"Year2";"Jan";"1";"11";600,09;0;0;0;2;0;0;0;1;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;10;4;0;0;0;0
"252";"Year2";"Jan";"1";"12";871,01;0;0;0;0;0;0;0;1;0;3;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;24;4;2;0;0;0
"253";"Year2";"Jan";"1";"13";417,7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"254";"Year2";"Jan";"1";"14";536,6;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;0
"255";"Year2";"Jan";"1";"15";835,62;0;0;0;1;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;1;2;0;0;0
"256";"Year2";"Jan";"1";"16";405,17;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0
"257";"Year2";"Jan";"1";"17";1159,72;1;0;0;1;0;0;0;0;0;3;0;1;0;32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;34;7;1;0;1;0
"258";"Year2";"Jan";"1";"18";1727,58;0;0;0;2;0;0;0;1;0;0;0;5;1;52;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;53;5;5;0;0;0
